Date,AAPL,ACN,AMD,AMZN,BABA,BAC,BBY,BLK,COST,CVS,DIS,DPZ,F,FB,GE,GILD,GM,GOOG,IBM,INTU,JD,JPM,KO,LUV,MA,MCD,META,MSFT,NAT,NFLX,NVDA,PBI,PFE,QCOM,RRC,SBUX,SPY,T,TGT,TM,TSLA,UAA,UL,UNH,VZ,WMT,XOM
1990-01-16,0.2443118393421173,,3.9375,,,3.997718572616577,0.1294882893562317,,7.035705089569092,4.862841606140137,6.645780086517334,,2.1039068698883057,,10.748077392578125,,,,9.741876602172852,,,3.1556506156921387,1.9399333000183105,0.8154327273368835,,3.9735090732574463,,0.3771868944168091,,,,2.6440887451171875,0.8664709329605103,,3.249448299407959,,,1.1880022287368774,2.577033758163452,15.708755493164062,,,2.001399278640747,0.2612674832344055,4.252237319946289,1.1228141784667969,3.5897700786590576
1990-01-17,0.23292793333530426,,3.8125,,,4.020961761474609,0.1294882893562317,,6.826925277709961,4.849102973937988,6.541825294494629,,2.0688412189483643,,10.705591201782227,,,,9.620253562927246,,,3.1422224044799805,1.9266464710235596,0.7925278544425964,,3.9735090732574463,,0.3718746304512024,,,,2.59253191947937,0.8664709329605103,,3.249448299407959,,,1.156322717666626,2.5616321563720703,15.708755493164062,,,2.006958246231079,0.2612674832344055,4.193402290344238,1.1102337837219238,3.533822536468506
1990-01-18,0.22679877281188965,,3.8125,,,3.9628560543060303,0.12689894437789917,,6.722541332244873,4.862841606140137,6.51954984664917,,2.0688412189483643,,10.811798095703125,,,,9.681062698364258,,,3.1153645515441895,1.9166803359985352,0.7925278544425964,,3.988970994949341,,0.4037494659423828,,,,2.533612012863159,0.8804965615272522,,3.249448299407959,,,1.1774433851242065,2.5410985946655273,15.367252349853516,,,1.995840311050415,0.25519123673439026,4.182705402374268,1.091362476348877,3.580444097518921
1990-01-19,0.23993374407291412,,3.75,,,4.113930702209473,0.1346682906150818,,6.743419170379639,4.890314102172852,6.504697322845459,,2.086373805999756,,11.024209976196289,,,,9.59593391418457,,,3.1019375324249268,1.9299695491790771,0.7925278544425964,,3.9425880908966064,,0.4000307619571686,,,,2.511514663696289,0.8789381980895996,,3.249448299407959,,,1.182722568511963,2.5154306888580322,15.310341835021973,,,2.001399278640747,0.25519123673439026,4.225492000579834,1.0945082902908325,3.6270651817321777
1990-01-22,0.23292793333530426,,3.75,,,4.044203281402588,0.13207831978797913,,6.430258274078369,4.835366249084473,6.296785354614258,,2.033776044845581,,10.684344291687012,,,,9.401336669921875,,,3.007937431335449,1.8734980821609497,0.778784453868866,,3.834359645843506,,0.38568705320358276,,,,2.430497884750366,0.8649122714996338,,3.249448299407959,,,1.1484028100967407,2.4589622020721436,15.367252349853516,,,1.9458049535751343,0.24303902685642242,4.032937526702881,1.06620192527771,3.505852222442627
1990-01-23,0.23643045127391815,,3.6875,,,4.125550270080566,0.1450270265340805,,6.555522918701172,4.807891368865967,6.229956150054932,,2.0571517944335938,,10.663110733032227,,,,9.413494110107422,,,2.927371025085449,1.886784553527832,0.7650414705276489,,3.896204710006714,,0.38143715262413025,,,,2.4157683849334717,0.8540037274360657,,3.249448299407959,,,1.156322717666626,2.489762544631958,15.538002014160156,,,1.995840311050415,0.23088723421096802,4.0971245765686035,1.06620192527771,3.5151748657226562
1990-01-24,0.23818163573741913,,3.8125,,,4.079066276550293,0.1424376666545868,,6.597276210784912,4.849102973937988,6.267082691192627,,2.0095880031585693,,10.748077392578125,,,,9.486470222473145,,,2.940798282623291,1.876819372177124,0.7558791637420654,,3.834359645843506,,0.38568705320358276,,,,2.4967849254608154,0.8617958426475525,,3.249448299407959,,,1.164242148399353,2.520564079284668,15.196516036987305,,,1.9680434465408325,0.2369636595249176,4.065031051635742,1.0724924802780151,3.505852222442627
1990-01-25,0.23905819654464722,,3.8125,,,4.067447185516357,0.1450270265340805,,6.639031410217285,4.821629524230957,6.20767879486084,,1.9858070611953735,,10.53565788269043,,,,9.328361511230469,,,2.913940906524658,1.8269920349121094,0.7512977719306946,,3.818898916244507,,0.38568705320358276,,,,2.4894204139709473,0.8493286371231079,,3.249448299407959,,,1.1272828578948975,2.4948959350585938,15.538002014160156,,,1.956923246383667,0.240001380443573,4.048985481262207,1.0536216497421265,3.4312610626220703
1990-01-26,0.2294255793094635,,3.6875,,,3.997718572616577,0.1424376666545868,,6.680787086486816,4.835366249084473,6.1928277015686035,,2.0155344009399414,,10.620625495910645,,,,9.425662994384766,,,2.846801519393921,1.7937730550765991,0.7512977719306946,,3.865281820297241,,0.38568705320358276,,,,2.540975332260132,0.844653308391571,,3.249448299407959,,,1.116722583770752,2.443560838699341,15.65183162689209,,,1.956923246383667,0.22481165826320648,4.0596842765808105,1.0599111318588257,3.487204074859619
1990-01-29,0.23292793333530426,,3.6875,,,3.951235055923462,0.1424376666545868,,6.555522918701172,4.849102973937988,6.289358615875244,,2.0274248123168945,,10.493180274963379,,,,9.46214485168457,,,2.7796592712402344,1.8137060403823853,0.7512977719306946,,3.865281820297241,,0.3888747990131378,,,,2.5557055473327637,0.8540037274360657,,3.249448299407959,,,1.11408269405365,2.4640963077545166,15.65183162689209,,,1.995840311050415,0.20962120592594147,4.070379734039307,1.06620192527771,3.505852222442627
1990-01-30,0.23818163573741913,,3.625,,,3.800156831741333,0.13984766602516174,,6.513765335083008,4.862841606140137,6.2373809814453125,,2.0214803218841553,,10.493180274963379,,,,9.46214485168457,,,2.7125158309936523,1.7605558633804321,0.7467166185379028,,3.865281820297241,,0.3878122568130493,,,,2.526245355606079,0.844653308391571,,3.249448299407959,,,1.103522539138794,2.443560838699341,15.424173355102539,,,1.9624824523925781,0.19746917486190796,4.054333686828613,1.0567660331726074,3.505852222442627
1990-01-31,0.23818163573741913,,3.625,,,3.90474796295166,0.1424376666545868,,6.576398849487305,4.972732067108154,6.185403347015381,,2.0512073040008545,,10.578145027160645,,,,9.59593391418457,,,2.7662291526794434,1.8303145170211792,0.7512977719306946,,4.035354137420654,,0.39312440156936646,,,,2.548341989517212,0.8540037274360657,,3.249448299407959,,,1.116722583770752,2.448694944381714,15.76565933227539,,,2.0180773735046387,0.22481165826320648,4.182705402374268,1.0724924802780151,3.505852222442627
1990-02-01,0.23555481433868408,,3.625,,,3.8466413021087646,0.14761701226234436,,6.513765335083008,4.849102973937988,6.044320106506348,,2.03337025642395,,10.493180274963379,,,,9.510793685913086,,,2.7930870056152344,1.8269920349121094,0.7696222066879272,,4.097197532653809,,0.3984372913837433,,,,2.5630712509155273,0.8602370023727417,,3.249448299407959,,,1.1352027654647827,2.489762544631958,15.65183162689209,,,2.023637294769287,0.21873532235622406,4.198747158050537,1.0599111318588257,3.505852222442627
1990-02-02,0.23993374407291412,,3.5,,,3.986097574234009,0.14761701226234436,,6.639031410217285,4.821629524230957,6.222530364990234,,2.0512073040008545,,10.493180274963379,,,,9.571608543395996,,,2.806515693664551,1.8436012268066406,0.8108512759208679,,4.112659931182861,,0.3984372913837433,,,,2.5630712509155273,0.8649122714996338,,3.249448299407959,,,1.1484028100967407,2.5359654426574707,15.594922065734863,,,2.0291969776153564,0.22481165826320648,4.188051223754883,1.0567660331726074,3.571120500564575
1990-02-05,0.24518732726573944,,3.5625,,,3.90474796295166,0.1527964472770691,,6.513765335083008,4.835366249084473,6.40816593170166,,2.0690433979034424,,10.493180274963379,,,,9.81393051147461,,,2.7930870056152344,1.8369582891464233,0.8291755318641663,,4.143584251403809,,0.40056225657463074,,,,2.4599599838256836,0.8708861470222473,,3.249448299407959,,,1.164242148399353,2.5564985275268555,15.481085777282715,,,2.023637294769287,0.2369636595249176,4.118520259857178,1.0504757165908813,3.580444097518921
1990-02-06,0.24343621730804443,,3.5,,,3.858262777328491,0.1527964472770691,,6.576398849487305,4.849102973937988,6.393317222595215,,2.0393171310424805,,10.53565788269043,,,,9.94938850402832,,,2.7796592712402344,1.8269920349121094,0.8154327273368835,,4.097197532653809,,0.3994995653629303,,,,2.4673244953155518,0.8598819375038147,,3.249448299407959,,,1.1325623989105225,2.5359654426574707,15.481085777282715,,,2.0180773735046387,0.24303902685642242,4.000846862792969,1.0473308563232422,3.5691142082214355
1990-02-07,0.23292793333530426,,3.6875,,,3.927992105484009,0.15020699799060822,,6.430258274078369,4.849102973937988,6.474996089935303,,2.13444447517395,,10.641866683959961,,,,10.158713340759277,,,2.7930870056152344,1.8469229936599731,0.7925278544425964,,4.189967155456543,,0.39631175994873047,,,,2.5778017044067383,0.8520219922065735,,3.249448299407959,,,1.1404823064804077,2.597567558288574,15.367252349853516,,,2.006958246231079,0.240001380443573,3.9687559604644775,1.0756369829177856,3.6257660388946533
1990-02-08,0.2311767339706421,,3.6875,,,3.881504774093628,0.1605658382177353,,6.388500213623047,4.835366249084473,6.474996089935303,,2.0928256511688232,,10.705591201782227,,,,10.12177848815918,,,2.7930870056152344,1.8436012268066406,0.7650414705276489,,4.097197532653809,,0.40056225657463074,,,,2.5188801288604736,0.8583102822303772,,3.249448299407959,,,1.0982427597045898,2.6129672527313232,15.481085777282715,,,2.0180773735046387,0.23392517864704132,3.9259650707244873,1.0693469047546387,3.6352107524871826
1990-02-09,0.23993374407291412,,3.625,,,3.916368246078491,0.1605658382177353,,6.430258274078369,4.835366249084473,6.445292949676514,,2.0928256511688232,,10.748077392578125,,,,10.097147941589355,,,2.7796592712402344,1.8336358070373535,0.7742034792900085,,4.081739902496338,,0.40162456035614014,,,,2.5778017044067383,0.8425902724266052,,3.249448299407959,,,1.1193629503250122,2.6437695026397705,15.310341835021973,,,2.001399278640747,0.240001380443573,3.963407516479492,1.0976536273956299,3.644651174545288
1990-02-12,0.23818163573741913,,3.5,,,3.916368246078491,0.15797585248947144,,6.388500213623047,4.794155120849609,6.363612651824951,,2.0928256511688232,,10.578145027160645,,,,9.961699485778809,,,2.7930870056152344,1.8203498125076294,0.7650414705276489,,4.019893646240234,,0.4026868939399719,,,,2.5630712509155273,0.847306489944458,,3.249448299407959,,,1.1088029146194458,2.6181015968322754,15.367252349853516,,,1.9791605472564697,0.24303902685642242,3.9420101642608643,1.078782558441162,3.5596704483032227
1990-02-13,0.2416848987340927,,3.5625,,,3.90474796295166,0.1527964472770691,,6.179726600646973,4.68425989151001,6.393317222595215,,2.098771333694458,,10.556903839111328,,,,10.17103099822998,,,2.7662291526794434,1.7804869413375854,0.7742034792900085,,4.035354137420654,,0.4026868939399719,,,,2.5778017044067383,0.8504500985145569,,3.249448299407959,,,1.1193629503250122,2.5956034660339355,15.367252349853516,,,1.9791605472564697,0.24607695639133453,3.9259650707244873,1.081928014755249,3.5691142082214355
1990-02-14,0.23993374407291412,,3.5625,,,3.9628560543060303,0.15797585248947144,,6.263237953186035,4.601838111877441,6.482421875,,2.122553586959839,,10.578145027160645,,,,10.220282554626465,,,2.833369255065918,1.7838091850280762,0.7833659052848816,,3.988970994949341,,0.4037494659423828,,,,2.5704355239868164,0.8551658391952515,,3.249448299407959,,,1.1246429681777954,2.574962615966797,15.538002014160156,,,1.9736016988754272,0.24303902685642242,3.9259650707244873,1.081928014755249,3.550229787826538
1990-02-15,0.23993374407291412,,3.5625,,,4.067447185516357,0.15538641810417175,,6.388500213623047,4.807891368865967,6.549249649047852,,2.1522812843322754,,10.641866683959961,,,,10.220282554626465,,,2.9005136489868164,1.8469229936599731,0.7879466414451599,,4.066277503967285,,0.4122495949268341,,,,2.59253191947937,0.8567383289337158,,3.249448299407959,,,1.1510424613952637,2.5956034660339355,15.76565933227539,,,1.9736016988754272,0.24607695639133453,3.9420101642608643,1.0945082902908325,3.6635353565216064
1990-02-16,0.23719218373298645,,3.625,,,4.160416126251221,0.1527964472770691,,6.388500213623047,4.876577377319336,6.51954984664917,,2.1106619834899902,,10.53565788269043,,,,10.195657730102539,,,2.913940906524658,1.8203498125076294,0.7925278544425964,,4.004431247711182,,0.4164997935295105,,,,2.602915048599243,0.834730327129364,,3.249448299407959,,,1.1457630395889282,2.5698018074035645,15.76565933227539,,,1.9902801513671875,0.24607695639133453,3.8938729763031006,1.078782558441162,3.6257660388946533
1990-02-20,0.23543526232242584,,3.5625,,,4.102308750152588,0.15538641810417175,,6.346747398376465,4.821629524230957,6.400740623474121,,2.0928256511688232,,10.344491004943848,,,,10.134089469909668,,,2.833369255065918,1.8203498125076294,0.7742034792900085,,3.9425880908966064,,0.42606234550476074,,,,2.528757333755493,0.8174380660057068,,3.249448299407959,,,1.1193629503250122,2.5440006256103516,15.253426551818848,,,1.9346859455108643,0.24303902685642242,3.733409881591797,1.0504757165908813,3.57855486869812
1990-02-21,0.23894895613193512,,3.75,,,4.079066276550293,0.15538641810417175,,6.472012042999268,4.807891368865967,6.3487629890441895,,2.1522812843322754,,10.280762672424316,,,,10.331107139587402,,,2.8199422359466553,1.8203498125076294,0.7879466414451599,,3.865281820297241,,0.4085308015346527,,,,2.5806663036346436,0.8017178177833557,,3.249448299407959,,,1.111443281173706,2.549159288406372,14.798091888427734,,,1.9291263818740845,0.24303902685642242,3.71201491355896,1.0473308563232422,3.5974388122558594
1990-02-22,0.2319214940071106,,3.875,,,4.125550270080566,0.15538641810417175,,6.388500213623047,4.835366249084473,6.319058895111084,,2.122553586959839,,10.323244094848633,,,,10.17103099822998,,,2.7796592712402344,1.800418496131897,0.778784453868866,,3.865281820297241,,0.4095933139324188,,,,2.610327959060669,0.7451263070106506,,3.249448299407959,,,1.111443281173706,2.549159288406372,14.684264183044434,,,1.9124473333358765,0.25519123673439026,3.706667900085449,1.0316046476364136,3.5596704483032227
1990-02-23,0.23367837071418762,,3.875,,,4.090688228607178,0.15538641810417175,,6.304993629455566,4.821629524230957,6.222530364990234,,2.1284985542297363,,10.280762672424316,,,,10.109465599060059,,,2.739372491836548,1.807060718536377,0.778784453868866,,3.8034379482269287,,0.41437429189682007,,,,2.5658340454101562,0.7073982954025269,,3.249448299407959,,,1.1193629503250122,2.5181984901428223,14.17202091217041,,,1.8790913820266724,0.25519123673439026,3.717362642288208,1.022170066833496,3.5596704483032227
1990-02-26,0.23894895613193512,,4.0625,,,4.123487949371338,0.15538641810417175,,6.388500213623047,4.890314102172852,6.37846565246582,,2.182007312774658,,10.40821361541748,,,,10.244911193847656,,,2.7930870056152344,1.8402793407440186,0.7925278544425964,,3.896204710006714,,0.4218118190765381,,,,2.6177449226379395,0.7042545676231384,,3.249448299407959,,,1.1325623989105225,2.5181984901428223,13.887441635131836,,,1.9013291597366333,0.252153217792511,3.7655041217803955,1.0536216497421265,3.644651174545288
1990-02-27,0.23543526232242584,,4.3125,,,4.205491065979004,0.1605658382177353,,6.472012042999268,4.904050827026367,6.4527201652526855,,2.1938998699188232,,10.53565788269043,,,,10.220282554626465,,,2.739372491836548,1.8568882942199707,0.8062703609466553,,3.9212515354156494,,0.4164997935295105,,,,2.625159978866577,0.7435543537139893,,3.249448299407959,,,1.156322717666626,2.528520345687866,13.944361686706543,,,1.8846514225006104,0.2369636595249176,3.8029415607452393,1.0882176160812378,3.65409517288208
1990-02-28,0.23894895613193512,,4.125,,,4.170344352722168,0.1605658382177353,,6.388500213623047,4.972732067108154,6.504697322845459,,2.1879539489746094,,10.573334693908691,,,,10.232596397399902,,,2.7528018951416016,1.8734980821609497,0.8154327273368835,,3.9057517051696777,,0.4196871817111969,,,,2.662238597869873,0.7419829964637756,,3.249448299407959,,,1.156322717666626,2.538839340209961,14.17202091217041,,,1.8790913820266724,0.22784960269927979,3.8457305431365967,1.107088327407837,3.550229787826538
1990-03-01,0.24070671200752258,,4.375,,,4.182061672210693,0.16574516892433167,,6.451135158538818,4.95899772644043,6.423017978668213,,2.182007312774658,,10.55192756652832,,,,10.244911193847656,,,2.739372491836548,1.8801411390304565,0.8383381962776184,,3.9057517051696777,,0.4249991774559021,,,,2.6919033527374268,0.7529864311218262,,3.249448299407959,,,1.182722568511963,2.6007635593414307,14.17202091217041,,,1.862412452697754,0.2217731922864914,3.8885233402252197,1.1228141784667969,3.5124619007110596
1990-03-02,0.23719218373298645,,4.5,,,4.3109211921691895,0.17610451579093933,,6.555522918701172,5.027682781219482,6.482421875,,2.2414631843566895,,10.680344581604004,,,,10.331107139587402,,,2.7930870056152344,1.866854190826416,0.8658240437507629,,3.936751127243042,,0.4409369230270386,,,,2.6919033527374268,0.7765657305717468,,3.249448299407959,,,1.209122657775879,2.6472039222717285,14.115107536315918,,,1.8679720163345337,0.22481165826320648,3.904569625854492,1.1353950500488281,3.531346082687378
1990-03-05,0.24246351420879364,,4.625,,,4.299203395843506,0.1786939799785614,,6.430258274078369,5.041416645050049,6.571528434753418,,2.229572296142578,,10.573334693908691,,,,10.34341812133789,,,2.833369255065918,1.866854190826416,0.8762842416763306,,3.9677488803863525,,0.44731199741363525,,,,2.6844873428344727,0.7466982007026672,,3.249448299407959,,,1.2038428783416748,2.62656307220459,14.05820083618164,,,1.8568538427352905,0.22481165826320648,3.915266752243042,1.1291042566299438,3.493577241897583
1990-03-06,0.2477341890335083,,4.5625,,,4.264064311981201,0.18128393590450287,,6.659908294677734,5.110103607177734,6.66063117980957,,2.265245199203491,,10.680344581604004,,,,10.4173002243042,,,2.8602287769317627,1.900071620941162,0.8716968894004822,,3.9677488803863525,,0.4441239535808563,,,,2.6919033527374268,0.7671340107917786,,3.249448299407959,,,1.2170426845550537,2.6678478717803955,14.001286506652832,,,1.8512942790985107,0.2217731922864914,4.00619649887085,1.151120662689209,3.5596704483032227
1990-03-07,0.24861247837543488,,4.5,,,4.252348899841309,0.19423268735408783,,6.597276210784912,5.151311874389648,6.645780086517334,,2.2414631843566895,,10.723153114318848,,,,10.392675399780273,,,2.8736565113067627,1.8967504501342773,0.8579331636428833,,3.8592560291290283,,0.4366874098777771,,,,2.736396551132202,0.7639904022216797,,3.249448299407959,,,1.2038428783416748,2.693647623062134,13.545954704284668,,,1.8679720163345337,0.2369636595249176,3.9687559604644775,1.138540506362915,3.5124619007110596
1990-03-08,0.25827619433403015,,4.5,,,4.088343620300293,0.20718154311180115,,6.764294147491455,5.343630313873291,6.6829094886779785,,2.265245199203491,,10.78736686706543,,,,10.540440559387207,,,2.954226493835449,1.9233254194259644,0.848757266998291,,3.9677488803863525,,0.45156192779541016,,,,2.795722484588623,0.7718501687049866,,3.249448299407959,,,1.2196834087371826,2.75040864944458,14.115107536315918,,,1.9346859455108643,0.24303902685642242,4.0115461349487305,1.1605560779571533,3.531346082687378
1990-03-09,0.2591545283794403,,4.5,,,3.889200448989868,0.19682273268699646,,6.889559745788574,5.2474684715271,6.586377143859863,,2.253355026245117,,10.723153114318848,,,,10.491180419921875,,,2.8914413452148438,1.9239916801452637,0.8441692590713501,,3.9832475185394287,,0.4526241719722748,,,,2.74381422996521,0.7577019929885864,,3.249448299407959,,,1.2038428783416748,2.7246084213256836,13.887441635131836,,,1.9068886041641235,0.24303902685642242,3.9741010665893555,1.1605560779571533,3.5030200481414795
1990-03-12,0.25739777088165283,,4.4375,,,3.877485752105713,0.19423268735408783,,6.93131685256958,5.2749433517456055,6.6532063484191895,,2.2830820083618164,,10.680344581604004,,,,10.614319801330566,,,2.960282564163208,1.927333116531372,0.8625211119651794,,3.9677488803863525,,0.46006178855895996,,,,2.7289812564849854,0.7655618190765381,,3.249448299407959,,,1.201202392578125,2.719449758529663,13.716696739196777,,,1.9068886041641235,0.240001380443573,3.9794528484344482,1.1699920892715454,3.5124619007110596
1990-03-13,0.2591545283794403,,4.4375,,,3.8071985244750977,0.19941213726997375,,6.806053638458252,5.2749433517456055,6.734886646270752,,2.289027452468872,,10.616134643554688,,,,10.466558456420898,,,2.960282564163208,1.9206522703170776,0.8762842416763306,,3.9212515354156494,,0.45156192779541016,,,,2.7067341804504395,0.7451263070106506,,3.249448299407959,,,1.1906429529190063,2.791694164276123,13.545954704284668,,,1.9068886041641235,0.240001380443573,3.9206161499023438,1.1542656421661377,3.446367025375366
1990-03-14,0.26003289222717285,,4.5625,,,3.772055149078369,0.20718154311180115,,6.847806930541992,5.288680076599121,6.853693962097168,,2.265245199203491,,10.78736686706543,,,,10.466558456420898,,,2.932746410369873,1.934013843536377,0.8716968894004822,,3.936751127243042,,0.45846840739250183,,,,2.7067341804504395,0.7388384342193604,,3.249448299407959,,,1.1721630096435547,2.7658910751342773,13.375203132629395,,,1.9235659837722778,0.23392517864704132,3.8778247833251953,1.163700819015503,3.5124619007110596
1990-03-15,0.25827619433403015,,4.5,,,3.7954823970794678,0.20200207829475403,,6.889559745788574,5.2749433517456055,6.831418991088867,,2.2771360874176025,,10.830177307128906,,,,10.540440559387207,,,2.877671480178833,1.930672526359558,0.8671082258224487,,3.9212515354156494,,0.4717492163181305,,,,2.7289812564849854,0.7466982007026672,,3.249448299407959,,,1.174802541732788,2.7813713550567627,13.318289756774902,,,1.956923246383667,0.22784960269927979,3.86712908744812,1.1699920892715454,3.5407867431640625
1990-03-16,0.28287383913993835,,4.625,,,3.7954823970794678,0.20200207829475403,,6.847806930541992,5.302419662475586,6.8908209800720215,,2.312809944152832,,10.958596229553223,,,,10.700519561767578,,,2.822597026824951,1.9573948383331299,0.8716968894004822,,3.9522464275360107,,0.48449963331222534,,,,2.7512288093566895,0.7356939315795898,,3.249448299407959,,,1.1800822019577026,2.827813148498535,13.033714294433594,,,1.9680434465408325,0.2369636595249176,3.8938729763031006,1.1888622045516968,3.5880002975463867
1990-03-19,0.2978079915046692,,4.8125,,,3.772055149078369,0.2045920491218567,,6.847806930541992,5.2474684715271,6.868546962738037,,2.294973611831665,,11.108419418334961,,,,10.73745059967041,,,2.850135087966919,2.0141799449920654,0.8808730244636536,,4.060741424560547,,0.49512478709220886,,,,2.7660601139068604,0.756129801273346,,3.249448299407959,,,1.182722568511963,2.863935947418213,12.23689079284668,,,1.9458049535751343,0.23088723421096802,3.9259650707244873,1.1906259059906006,3.5880002975463867
1990-03-20,0.29078057408332825,,4.5,,,3.7369117736816406,0.20718154311180115,,6.847806930541992,5.206261157989502,6.883395671844482,,2.3068645000457764,,11.022802352905273,,,,10.638947486877441,,,2.767521381378174,1.9907993078231812,0.8808730244636536,,4.014246463775635,,0.4802493453025818,,,,2.810554027557373,0.7608463168144226,,3.249448299407959,,,1.1695228815078735,2.853614568710327,11.952312469482422,,,1.9346859455108643,0.22784960269927979,3.8938729763031006,1.1811760663986206,3.531346082687378
