date,SPY
1993-08-04,25.053234100341797
1993-08-05,25.001039505004883
1993-08-06,25.03584861755371
1993-08-09,25.175025939941406
1993-08-10,25.157625198364258
1993-08-11,25.157625198364258
1993-08-12,25.088029861450195
1993-08-13,25.122833251953125
1993-08-16,25.262027740478516
1993-08-17,25.348997116088867
1993-08-18,25.488178253173828
1993-08-19,25.488178253173828
1993-08-20,25.505592346191406
1993-08-23,25.453399658203125
1993-08-24,25.731765747070312
1993-08-25,25.749168395996094
1993-08-26,25.76656150817871
1993-08-27,25.749168395996094
1993-08-30,25.85355567932129
1993-08-31,25.923147201538086
1993-09-01,25.888341903686523
1993-09-02,25.801361083984375
1993-09-03,25.818744659423828
1993-09-07,25.644775390625
1993-09-08,25.55778694152832
1993-09-09,25.609983444213867
1993-09-10,25.836137771606445
1993-09-13,25.85355567932129
1993-09-14,25.749168395996094
1993-09-15,25.818744659423828
1993-09-16,25.7143611907959
1993-09-17,25.664512634277344
1993-09-20,25.454439163208008
1993-09-21,25.366897583007812
1993-09-22,25.576969146728516
1993-09-23,25.71703338623047
1993-09-24,25.646991729736328
1993-09-27,25.927095413208008
1993-09-28,25.87458038330078
1993-09-29,25.78705406188965
1993-09-30,25.734533309936523
1993-10-01,25.85709571838379
1993-10-04,25.892086029052734
1993-10-05,25.85709571838379
1993-10-06,25.839570999145508
1993-10-07,25.769542694091797
1993-10-08,25.804569244384766
1993-10-11,25.85709571838379
1993-10-12,25.892086029052734
1993-10-13,25.892086029052734
1993-10-14,26.224716186523438
1993-10-15,26.364765167236328
1993-10-18,26.29473876953125
1993-10-19,26.102163314819336
1993-10-20,26.137197494506836
1993-10-21,26.102163314819336
1993-10-22,25.979631423950195
1993-10-25,26.04964828491211
1993-10-26,26.032154083251953
1993-10-27,26.04964828491211
1993-10-28,26.242216110229492
1993-10-29,26.242216110229492
1993-11-01,26.312246322631836
1993-11-02,26.29473876953125
1993-11-03,25.96212387084961
1993-11-04,25.682010650634766
1993-11-05,25.804569244384766
1993-11-08,25.839570999145508
1993-11-09,25.85709571838379
1993-11-10,26.04964828491211
1993-11-11,25.979631423950195
1993-11-12,26.102163314819336
1993-11-15,26.08466148376465
1993-11-16,26.207199096679688
1993-11-17,26.067153930664062
1993-11-18,25.99713706970215
1993-11-19,25.944610595703125
1993-11-22,25.78705406188965
1993-11-23,25.927095413208008
1993-11-24,26.032154083251953
1993-11-26,26.04964828491211
1993-11-29,25.944610595703125
1993-11-30,25.96212387084961
1993-12-01,25.99713706970215
1993-12-02,26.067153930664062
1993-12-03,26.172189712524414
1993-12-06,26.259742736816406
1993-12-07,26.242216110229492
1993-12-08,26.242216110229492
1993-12-09,26.154699325561523
1993-12-10,26.102163314819336
1993-12-13,26.259742736816406
1993-12-14,26.067153930664062
1993-12-15,26.032154083251953
1993-12-16,26.11968994140625
1993-12-17,26.263225555419922
1993-12-20,26.298490524291992
1993-12-21,26.21035385131836
1993-12-22,26.386600494384766
1993-12-23,26.368989944458008
1993-12-27,26.509998321533203
1993-12-28,26.56287956237793
1993-12-29,26.527620315551758
1993-12-30,26.42185401916504
1993-12-31,26.28084945678711
1994-01-03,26.21035385131836
1994-01-04,26.316116333007812
1994-01-05,26.368989944458008
1994-01-06,26.368989944458008
1994-01-07,26.527620315551758
1994-01-10,26.844890594482422
1994-01-11,26.79201889038086
1994-01-12,26.703886032104492
1994-01-13,26.633373260498047
1994-01-14,26.739137649536133
1994-01-17,26.739137649536133
1994-01-18,26.774385452270508
1994-01-19,26.703886032104492
1994-01-20,26.774385452270508
1994-01-21,26.721515655517578
1994-01-24,26.615741729736328
1994-01-25,26.615741729736328
1994-01-26,26.686246871948242
1994-01-27,26.933015823364258
1994-01-28,27.003528594970703
1994-01-31,27.197416305541992
1994-02-01,27.056396484375
1994-02-02,27.232677459716797
1994-02-03,27.109283447265625
1994-02-04,26.49236297607422
1994-02-07,26.615741729736328
1994-02-08,26.633373260498047
1994-02-09,26.739137649536133
1994-02-10,26.509998321533203
1994-02-11,26.598125457763672
1994-02-14,26.633373260498047
1994-02-15,26.774385452270508
1994-02-16,26.75676727294922
1994-02-17,26.598125457763672
1994-02-18,26.43950080871582
1994-02-22,26.703886032104492
1994-02-23,26.633373260498047
1994-02-24,26.28084945678711
1994-02-25,26.40423583984375
1994-02-28,26.40423583984375
1994-03-01,26.298490524291992
1994-03-02,26.333736419677734
1994-03-03,26.263225555419922
1994-03-04,26.333736419677734
1994-03-07,26.474742889404297
1994-03-08,26.368989944458008
1994-03-09,26.49236297607422
1994-03-10,26.28084945678711
1994-03-11,26.42185401916504
1994-03-14,26.457124710083008
1994-03-15,26.43950080871582
1994-03-16,26.6509952545166
1994-03-17,26.6509952545166
1994-03-18,26.645193099975586
1994-03-21,26.57427978515625
1994-03-22,26.645193099975586
1994-03-23,26.6274471282959
1994-03-24,26.308351516723633
1994-03-25,26.0601749420166
1994-03-28,26.095619201660156
1994-03-29,25.581510543823242
1994-03-30,25.226951599121094
1994-03-31,25.2978572845459
1994-04-04,24.907838821411133
1994-04-05,25.421958923339844
1994-04-06,25.421958923339844
1994-04-07,25.54606819152832
1994-04-08,25.351036071777344
1994-04-11,25.457399368286133
1994-04-12,25.421958923339844
1994-04-13,25.28900146484375
1994-04-14,25.2978572845459
1994-04-15,25.2978572845459
1994-04-18,25.12944793701172
1994-04-19,25.164901733398438
1994-04-20,25.1383113861084
1994-04-21,25.475143432617188
1994-04-22,25.448545455932617
1994-04-25,25.7144775390625
1994-04-26,25.687870025634766
1994-04-28,25.501724243164062
1994-04-29,25.581510543823242
1994-05-02,25.741056442260742
1994-05-03,25.7144775390625
1994-05-04,25.670154571533203
1994-05-05,25.63470458984375
1994-05-06,25.38650131225586
1994-05-09,25.164901733398438
1994-05-10,25.359914779663086
1994-05-11,25.12944793701172
1994-05-12,25.253538131713867
1994-05-13,25.253538131713867
1994-05-16,25.262399673461914
1994-05-17,25.63470458984375
1994-05-18,25.820837020874023
1994-05-19,25.944931030273438
1994-05-20,25.84743309020996
1994-05-23,25.803104400634766
1994-05-24,25.909475326538086
1994-05-25,25.98038673400879
1994-05-26,25.998119354248047
1994-05-27,26.024709701538086
1994-05-31,25.989261627197266
1994-06-01,26.1044864654541
1994-06-02,26.077896118164062
1994-06-03,26.228580474853516
1994-06-06,26.219722747802734
1994-06-07,26.184274673461914
1994-06-08,25.97151756286621
1994-06-09,26.11335563659668
1994-06-10,26.157670974731445
1994-06-13,26.193132400512695
1994-06-14,26.396991729736328
1994-06-15,26.290634155273438
1994-06-16,26.34382438659668
1994-06-17,26.196773529052734
1994-06-20,25.973695755004883
1994-06-21,25.750625610351562
1994-06-22,25.848793029785156
1994-06-23,25.697107315063477
1994-06-24,25.161760330200195
1994-06-27,25.598962783813477
1994-06-28,25.474042892456055
1994-06-29,25.554346084594727
1994-06-30,25.39374351501465
1994-07-01,25.44727897644043
1994-07-05,25.581117630004883
1994-07-06,25.545421600341797
1994-07-07,25.652498245239258
1994-07-08,25.643569946289062
1994-07-11,25.554346084594727
1994-07-12,25.590044021606445
1994-07-13,25.63465690612793
1994-07-14,25.9112548828125
1994-07-15,25.920164108276367
1994-07-18,25.964778900146484
1994-07-19,25.9112548828125
1994-07-20,25.79525375366211
1994-07-21,25.848793029785156
1994-07-22,25.893400192260742
1994-07-25,25.929092407226562
1994-07-26,25.90233039855957
1994-07-27,25.90233039855957
1994-07-28,25.955842971801758
1994-07-29,26.21460723876953
1994-08-01,26.339529037475586
1994-08-02,26.375211715698242
1994-08-03,26.3841495513916
1994-08-04,26.232465744018555
1994-08-05,26.143230438232422
1994-08-08,26.20570182800293
1994-08-09,26.25030517578125
1994-08-10,26.34845542907715
1994-08-11,26.25030517578125
1994-08-12,26.455524444580078
1994-08-15,26.446592330932617
1994-08-16,26.63397979736328
1994-08-17,26.61613655090332
1994-08-18,26.526914596557617
1994-08-19,26.50905418395996
1994-08-22,26.482295989990234
1994-08-23,26.63397979736328
1994-08-24,26.91950035095215
1994-08-25,26.848119735717773
1994-08-26,27.231788635253906
1994-08-29,27.213958740234375
1994-08-30,27.285329818725586
1994-08-31,27.213958740234375
1994-09-01,27.124727249145508
1994-09-02,27.008716583251953
1994-09-06,27.01764678955078
1994-09-07,26.990886688232422
1994-09-08,27.124727249145508
1994-09-09,26.839191436767578
1994-09-12,26.758899688720703
1994-09-13,26.839191436767578
1994-09-14,26.865968704223633
1994-09-15,27.205020904541016
1994-09-16,27.011409759521484
1994-09-19,27.038339614868164
1994-09-20,26.52665138244629
1994-09-21,26.52665138244629
1994-09-22,26.463817596435547
1994-09-23,26.374042510986328
1994-09-26,26.508703231811523
1994-09-27,26.49075698852539
1994-09-28,26.697223663330078
1994-09-29,26.562572479248047
1994-09-30,26.52665138244629
1994-10-03,26.463817596435547
1994-10-04,26.0688533782959
1994-10-05,26.07780647277832
1994-10-06,25.99703598022461
1994-10-07,26.113706588745117
1994-10-10,26.392011642456055
1994-10-11,26.787002563476562
1994-10-12,26.822891235351562
1994-10-13,26.91266632080078
1994-10-14,27.029373168945312
1994-10-17,26.97550392150879
1994-10-18,26.91266632080078
1994-10-19,27.038339614868164
1994-10-20,26.85881233215332
1994-10-21,26.75108528137207
1994-10-24,26.52665138244629
1994-10-25,26.5535945892334
1994-10-26,26.65233612060547
1994-10-27,26.813932418823242
1994-10-28,27.379474639892578
1994-10-31,27.280719757080078
1994-11-01,26.97550392150879
1994-11-02,26.822891235351562
1994-11-03,26.966520309448242
1994-11-04,26.616432189941406
1994-11-07,26.697223663330078
1994-11-08,26.9036922454834
1994-11-09,26.94858741760254
1994-11-10,26.760046005249023
1994-11-11,26.661298751831055
1994-11-14,26.91266632080078
1994-11-15,26.822891235351562
1994-11-16,26.91266632080078
1994-11-17,26.733129501342773
1994-11-18,26.697223663330078
1994-11-21,26.42791748046875
1994-11-22,25.853395462036133
1994-11-23,25.99703598022461
1994-11-25,26.122697830200195
1994-11-28,26.239404678344727
1994-11-29,26.230417251586914
1994-11-30,26.19451141357422
1994-12-01,25.934188842773438
1994-12-02,26.176559448242188
1994-12-05,26.203487396240234
1994-12-06,26.221433639526367
1994-12-07,26.032930374145508
1994-12-08,25.781564712524414
1994-12-09,25.880334854125977
1994-12-12,26.050891876220703
1994-12-13,26.149627685546875
1994-12-14,26.284284591674805
1994-12-15,26.365087509155273
1994-12-16,26.493867874145508
1994-12-19,26.53005027770996
1994-12-20,26.4486141204834
1994-12-21,26.729116439819336
1994-12-22,26.647674560546875
1994-12-23,26.674835205078125
1994-12-27,26.819591522216797
1994-12-28,26.683868408203125
1994-12-29,26.701982498168945
1994-12-30,26.385271072387695
1995-01-03,26.511938095092773
1995-01-04,26.638635635375977
1995-01-05,26.638635635375977
1995-01-06,26.665782928466797
1995-01-09,26.692935943603516
1995-01-10,26.72006607055664
1995-01-11,26.7381649017334
1995-01-12,26.74720573425293
1995-01-13,27.06391143798828
1995-01-16,27.226774215698242
1995-01-17,27.235816955566406
1995-01-18,27.208681106567383
1995-01-19,27.05486297607422
1995-01-20,26.955337524414062
1995-01-23,27.03675651550293
1995-01-24,27.072959899902344
1995-01-25,27.145355224609375
1995-01-26,27.1724910736084
1995-01-27,27.281049728393555
1995-01-30,27.1634578704834
1995-01-31,27.272018432617188
1995-02-01,27.26296043395996
1995-02-02,27.42583656311035
1995-02-03,27.814922332763672
1995-02-06,27.93256378173828
1995-02-07,27.968738555908203
1995-02-08,27.968738555908203
1995-02-09,27.968738555908203
1995-02-10,28.004945755004883
1995-02-13,28.01400375366211
1995-02-14,28.050189971923828
1995-02-15,28.204017639160156
1995-02-16,28.167821884155273
1995-02-17,28.059221267700195
1995-02-21,28.050189971923828
1995-02-22,28.258298873901367
1995-02-23,28.30354118347168
1995-02-24,28.37592315673828
1995-02-27,28.149715423583984
1995-02-28,28.38498878479004
1995-03-01,28.204017639160156
1995-03-02,28.240192413330078
1995-03-03,28.249252319335938
1995-03-06,28.267343521118164
1995-03-07,28.050189971923828
1995-03-08,28.122583389282227
1995-03-09,28.113525390625
1995-03-10,28.52975845336914
1995-03-13,28.502605438232422
1995-03-14,28.710723876953125
1995-03-15,28.656429290771484
1995-03-16,28.828359603881836
1995-03-17,28.85702896118164
1995-03-20,28.85702896118164
1995-03-21,28.784244537353516
1995-03-22,28.811542510986328
1995-03-23,28.82973289489746
1995-03-24,29.239110946655273
1995-03-27,29.357389450073242
1995-03-28,29.357389450073242
1995-03-29,29.3482723236084
1995-03-30,29.2937068939209
1995-03-31,29.175443649291992
1995-04-03,29.248212814331055
1995-04-04,29.439260482788086
1995-04-05,29.439260482788086
1995-04-06,29.548437118530273
1995-04-07,29.52114486694336
1995-04-10,29.57572364807129
1995-04-11,29.475650787353516
1995-04-12,29.57572364807129
1995-04-13,29.73948097229004
1995-04-17,29.566640853881836
1995-04-18,29.46656036376953
1995-04-19,29.439260482788086
1995-04-20,29.48472785949707
1995-04-21,29.63032341003418
1995-04-24,29.97601318359375
1995-04-25,29.894128799438477
1995-04-26,29.921422958374023
1995-04-27,29.99419593811035
1995-04-28,30.039674758911133
1995-05-01,29.95781898498535
1995-05-02,30.021503448486328
1995-05-03,30.439973831176758
1995-05-04,30.421789169311523
1995-05-05,30.385395050048828
1995-05-08,30.603740692138672
1995-05-09,30.576438903808594
1995-05-10,30.612834930419922
1995-05-11,30.694725036621094
1995-05-12,30.712902069091797
1995-05-15,30.85846710205078
1995-05-16,30.876651763916016
1995-05-17,30.758398056030273
1995-05-18,30.312604904174805
1995-05-19,30.330808639526367
1995-05-22,30.66741371154785
1995-05-23,30.94942855834961
1995-05-24,30.931249618530273
1995-05-25,30.958534240722656
1995-05-26,30.603740692138672
1995-05-30,30.594629287719727
1995-05-31,31.23145866394043
1995-06-01,31.14958381652832
1995-06-02,31.176864624023438
1995-06-05,31.36790657043457
1995-06-06,31.31332778930664
1995-06-07,31.14958381652832
1995-06-08,31.076814651489258
1995-06-09,30.894845962524414
1995-06-12,31.067707061767578
1995-06-13,31.404315948486328
1995-06-14,31.37701988220215
1995-06-15,31.513469696044922
1995-06-16,31.607027053833008
1995-06-19,31.963918685913086
1995-06-20,31.881555557250977
1995-06-21,31.863258361816406
1995-06-22,32.284202575683594
1995-06-23,32.22013473510742
1995-06-26,31.83579444885254
1995-06-27,31.771751403808594
1995-06-28,31.936464309692383
1995-06-29,31.881555557250977
1995-06-30,31.863258361816406
1995-07-03,31.982227325439453
1995-07-05,32.1011848449707
1995-07-06,32.512969970703125
1995-07-07,32.659393310546875
1995-07-10,32.677703857421875
1995-07-11,32.52211380004883
1995-07-12,32.92475891113281
1995-07-13,32.85157012939453
1995-07-14,32.8241081237793
1995-07-17,33.00711441040039
1995-07-18,32.723453521728516
1995-07-19,32.36655807495117
1995-07-20,32.48554229736328
1995-07-21,32.448917388916016
1995-07-24,32.686832427978516
1995-07-25,32.93389892578125
1995-07-26,32.90644836425781
1995-07-27,33.18096923828125
1995-07-28,32.97051239013672
1995-07-31,32.888153076171875
1995-08-01,32.8332633972168
1995-08-02,32.760047912597656
1995-08-03,32.750885009765625
1995-08-04,32.787498474121094
1995-08-07,32.860694885253906
1995-08-08,32.860694885253906
1995-08-09,32.85157012939453
1995-08-10,32.778350830078125
1995-08-11,32.595340728759766
1995-08-14,32.888153076171875
1995-08-15,32.8241081237793
1995-08-16,32.91559982299805
1995-08-17,32.860694885253906
1995-08-18,32.89728927612305
1995-08-21,32.80580520629883
1995-08-22,32.869850158691406
1995-08-23,32.750885009765625
1995-08-24,32.787498474121094
1995-08-25,32.97051239013672
1995-08-28,32.85157012939453
1995-08-29,32.93389892578125
1995-08-30,33.00711441040039
1995-08-31,33.03455352783203
1995-09-01,33.18096923828125
1995-09-05,33.49209976196289
1995-09-06,33.556182861328125
1995-09-07,33.574466705322266
1995-09-08,33.702598571777344
1995-09-11,33.794090270996094
1995-09-12,33.94965362548828
1995-09-13,34.10521697998047
1995-09-14,34.416351318359375
1995-09-15,34.40684509277344
1995-09-18,34.27806091308594
1995-09-19,34.44365310668945
1995-09-20,34.6092529296875
1995-09-21,34.32406234741211
1995-09-22,34.33326721191406
1995-09-25,34.27806091308594
1995-09-26,34.26884460449219
1995-09-27,34.241268157958984
1995-09-28,34.49884796142578
1995-09-29,34.43446731567383
1995-10-02,34.2596435546875
1995-10-03,34.296451568603516
1995-10-04,34.2596435546875
1995-10-05,34.360862731933594
1995-10-06,34.388458251953125
1995-10-09,34.103275299072266
1995-10-10,34.084877014160156
1995-10-11,34.195255279541016
1995-10-12,34.40684509277344
1995-10-13,34.51725769042969
1995-10-16,34.35165023803711
1995-10-17,34.581661224365234
1995-10-18,34.682838439941406
1995-10-19,34.84843444824219
1995-10-20,34.63684844970703
1995-10-23,34.563255310058594
1995-10-24,34.60005187988281
1995-10-25,34.31487274169922
1995-10-26,34.00206756591797
1995-10-27,34.2596435546875
1995-10-30,34.48045349121094
1995-10-31,34.33326721191406
1995-11-01,34.6092529296875
1995-11-02,34.8300666809082
1995-11-03,34.876041412353516
1995-11-06,34.756439208984375
1995-11-07,34.62763977050781
1995-11-08,34.94041442871094
1995-11-09,35.0692253112793
1995-11-10,35.05084991455078
1995-11-13,35.01401901245117
1995-11-14,34.784034729003906
1995-11-15,35.13361740112305
1995-11-16,35.32680892944336
1995-11-17,35.43720626831055
1995-11-20,35.253211975097656
1995-11-21,35.53839111328125
1995-11-22,35.428035736083984
1995-11-24,35.52001953125
1995-11-27,35.52922439575195
1995-11-28,35.90640640258789
1995-11-29,35.943199157714844
1995-11-30,35.86040496826172
1995-12-01,35.90640640258789
1995-12-04,36.34799575805664
1995-12-05,36.58716583251953
1995-12-06,36.669979095458984
1995-12-07,36.476776123046875
1995-12-08,36.59638595581055
1995-12-11,36.75276184082031
1995-12-12,36.642364501953125
1995-12-13,36.87236785888672
1995-12-14,36.60558319091797
1995-12-15,36.61897659301758
1995-12-18,35.91547775268555
1995-12-19,36.29500198364258
1995-12-20,35.94325637817383
1995-12-21,36.12837219238281
1995-12-22,36.257957458496094
1995-12-26,36.43385696411133
1995-12-27,36.415340423583984
1995-12-28,36.37831497192383
1995-12-29,36.424598693847656
1996-01-02,36.81337356567383
1996-01-03,36.91518783569336
1996-01-04,36.56343460083008
1996-01-05,36.489376068115234
1996-01-08,36.62824249267578
1996-01-09,35.99878692626953
1996-01-10,35.526695251464844
1996-01-11,35.73961639404297
1996-01-12,35.68405532836914
1996-01-15,35.61002731323242
1996-01-16,36.045066833496094
1996-01-17,35.933998107910156
1996-01-18,36.05433654785156
1996-01-19,36.29500198364258
1996-01-22,36.30427169799805
1996-01-23,36.38755798339844
1996-01-24,36.683773040771484
1996-01-25,36.55418395996094
1996-01-26,36.868900299072266
1996-01-29,37.01701736450195
1996-01-30,37.33174133300781
1996-01-31,37.72051239013672
1996-02-01,37.8593635559082
1996-02-02,37.70201110839844
1996-02-05,38.007469177246094
1996-02-06,38.36848068237305
1996-02-07,38.590633392333984
1996-02-08,39.007164001464844
1996-02-09,38.9979248046875
1996-02-12,39.29413604736328
1996-02-13,39.21080780029297
1996-02-14,38.868324279785156
1996-02-15,38.627662658691406
1996-02-16,38.47028732299805
1996-02-20,38.09076690673828
1996-02-21,38.56285095214844
1996-02-22,39.173805236816406
1996-02-23,39.062721252441406
1996-02-26,38.50732421875
1996-02-27,38.38698196411133
1996-02-28,38.21111297607422
1996-02-29,37.840843200683594
1996-03-01,38.4425163269043
1996-03-04,38.664695739746094
1996-03-05,39.02571487426758
1996-03-06,38.68317413330078
1996-03-07,38.877567291259766
1996-03-08,37.61868667602539
1996-03-11,38.05376052856445
1996-03-12,37.757537841796875
1996-03-13,38.01673126220703
1996-03-14,38.183353424072266
1996-03-15,38.15766906738281
1996-03-18,38.89220428466797
1996-03-19,38.808509826660156
1996-03-20,38.76201629638672
1996-03-21,38.66907501220703
1996-03-22,38.771331787109375
1996-03-25,38.69693374633789
1996-03-26,38.88290023803711
1996-03-27,38.529579162597656
1996-03-28,38.678321838378906
1996-03-29,38.492408752441406
1996-04-01,38.93868637084961
1996-04-02,39.013092041015625
1996-04-03,39.013092041015625
1996-04-04,38.98517608642578
1996-04-08,38.31574249267578
1996-04-09,38.1669807434082
1996-04-10,37.488250732421875
1996-04-11,37.44175338745117
1996-04-12,37.91593933105469
1996-04-15,38.23207092285156
1996-04-16,38.34364700317383
1996-04-17,38.25063705444336
1996-04-18,38.30641555786133
1996-04-19,38.39942169189453
1996-04-22,38.69693374633789
1996-04-23,38.817806243896484
1996-04-24,38.678321838378906
1996-04-25,38.854984283447266
1996-04-26,38.93868637084961
1996-04-29,38.93868637084961
1996-04-30,38.9107780456543
1996-05-01,38.99445724487305
1996-05-02,38.32504653930664
1996-05-03,38.269248962402344
1996-05-06,38.23207092285156
1996-05-07,38.07400131225586
1996-05-08,38.54818344116211
1996-05-09,38.52029037475586
1996-05-10,38.901485443115234
1996-05-13,39.48725128173828
1996-05-14,39.72896957397461
1996-05-15,39.68251037597656
1996-05-16,39.76618194580078
1996-05-17,39.98002624511719
1996-05-20,40.24967956542969
1996-05-21,40.19387435913086
1996-05-22,40.57508087158203
1996-05-23,40.40768814086914
1996-05-24,40.56576919555664
1996-05-28,40.156681060791016
1996-05-29,39.887054443359375
1996-05-30,40.09160232543945
1996-05-31,39.794071197509766
1996-06-03,39.90564727783203
1996-06-04,40.1845817565918
1996-06-05,40.53787612915039
1996-06-06,40.2403564453125
1996-06-07,40.2403564453125
1996-06-10,40.11018371582031
1996-06-11,40.072994232177734
1996-06-12,39.998626708984375
1996-06-13,39.998626708984375
1996-06-14,39.83127212524414
1996-06-17,39.80337142944336
1996-06-18,39.477970123291016
1996-06-19,39.65459442138672
1996-06-20,39.6267204284668
1996-06-21,39.96754455566406
1996-06-24,40.042327880859375
1996-06-25,39.99559783935547
1996-06-26,39.724510192871094
1996-06-27,40.00492858886719
1996-06-28,40.1451301574707
1996-07-01,40.490966796875
1996-07-02,40.34140396118164
1996-07-03,40.25730514526367
1996-07-05,39.22913360595703
1996-07-08,39.07023239135742
1996-07-09,39.22913360595703
1996-07-10,39.388031005859375
1996-07-11,38.59353256225586
1996-07-12,38.621578216552734
1996-07-15,37.48127365112305
1996-07-16,37.57471466064453
1996-07-17,38.02338790893555
1996-07-18,38.546817779541016
1996-07-19,38.266380310058594
1996-07-22,37.9859733581543
1996-07-23,37.499935150146484
1996-07-24,37.57471466064453
1996-07-25,37.91122055053711
1996-07-26,38.116844177246094
1996-07-29,37.69624710083008
1996-07-30,38.06076431274414
1996-07-31,38.341182708740234
1996-08-01,38.976768493652344
1996-08-02,39.81798553466797
1996-08-05,39.584312438964844
1996-08-06,39.705814361572266
1996-08-07,39.80864334106445
1996-08-08,39.74322509765625
1996-08-09,39.61237335205078
1996-08-12,39.902103424072266
1996-08-13,39.584312438964844
1996-08-14,39.724510192871094
1996-08-15,39.64975357055664
1996-08-16,39.98622512817383
1996-08-19,40.00492858886719
1996-08-20,39.976890563964844
1996-08-21,39.83668899536133
1996-08-22,40.210567474365234
1996-08-23,39.99559783935547
1996-08-26,39.79930877685547
1996-08-27,39.9488525390625
1996-08-28,39.883426666259766
1996-08-29,39.4908447265625
1996-08-30,39.07958984375
1996-09-03,39.33195495605469
1996-09-04,39.36934280395508
1996-09-05,38.89263916015625
1996-09-06,39.44411849975586
1996-09-09,39.911460876464844
1996-09-10,39.89277648925781
1996-09-11,40.117095947265625
1996-09-12,40.39750671386719
1996-09-13,41.014404296875
1996-09-16,41.16394805908203
1996-09-17,41.07046127319336
1996-09-18,40.967689514160156
1996-09-19,41.12654113769531
1996-09-20,41.272438049316406
1996-09-23,41.2630615234375
1996-09-24,41.25365447998047
1996-09-25,41.28182601928711
1996-09-26,41.2630615234375
1996-09-27,41.30064392089844
1996-09-30,41.2630615234375
1996-10-01,41.488521575927734
1996-10-02,41.770389556884766
1996-10-03,41.7327995300293
1996-10-04,42.296512603759766
1996-10-07,42.34349060058594
